PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Charnpratheep, K; Zhou, QM; Garner, B								Preliminary landfill site screening using fuzzy geographical information systems								WASTE MANAGEMENT & RESEARCH				15	2			197	215		10.1006/wmre.1996.0076			APR 1997	1997										85							WOS:A1997WY13300007		
J	Gant, RE								Integrating network models: CAD vs. GIS								WATER-ENGINEERING & MANAGEMENT				144	4			29	29					APR 1997	1997										1							WOS:A1997WR96400013		
J	Kitron, U; Kazmierczak, JJ								Spatial analysis of the distribution of Lyme disease in Wisconsin								AMERICAN JOURNAL OF EPIDEMIOLOGY				145	6			558	566					MAR 15 1997	1997										128							WOS:A1997WM32100013		
J	Fisher, P; Abrahart, RJ; Herbinger, W								The sensitivity of two distributed non-point source pollution models to the spatial arrangement of the landscape								HYDROLOGICAL PROCESSES				11	3			241	252		10.1002/(SICI)1099-1085(19970315)11:3<241::AID-HYP438>3.0.CO;2-T			MAR 15 1997	1997						ASA/CSSA/SSSA Bouyaucos Conference on Applications of GIS to the Modeling of Non-Point Source Pollutants in the Vadose Zone	MAY 01-03, 1995	ASA; CSSA; SSSA	RIVERSIDE, CA	23							WOS:A1997WP56900002		
J	Popovich, ML; Tatham, B								Use of immunization data and automated mapping techniques to target public health outreach programs								AMERICAN JOURNAL OF PREVENTIVE MEDICINE				13	2			102	107					MAR-APR 1997	1997										1							WOS:A1997WR99000022		
J	Liski, J; Westman, CJ								Carbon storage in forest soil of Finland .2. Size and regional patterns								BIOGEOCHEMISTRY				36	3			261	274		10.1023/A:1005742523056			MAR 1997	1997										42							WOS:A1997WK05600003		
J	Richards, DM								New computer technologies and the future of mining at Highland Valley Copper								CIM BULLETIN				90	1008			151	158					MAR 1997	1997										1							WOS:A1997WV09900006		
J	Karimi, HA; Blais, JAR								Current and future directions in GISs								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				20	2			85	97					MAR 1997	1997										1							WOS:A1997WQ82000002		
J	Wong, D								Enhancing segregation studies using GIS								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				20	2			99	109					MAR 1997	1997										0							WOS:A1997WQ82000003		
J	Srinivasan, S; George, V; Aten, B								A computer-based tool for defining regions of similar characteristics								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				20	2			111	137					MAR 1997	1997										0							WOS:A1997WQ82000004		
J	Mainguenaud, M								Constraint-based queries in a geographical database for network facilities								COMPUTERS ENVIRONMENT AND URBAN SYSTEMS				20	2			139	151					MAR 1997	1997										1							WOS:A1997WQ82000005		
J	Smelcer, JB; Carmel, E								The effectiveness of different representations for managerial problem solving: Comparing tables and maps								DECISION SCIENCES				28	2			391	420		10.1111/j.1540-5915.1997.tb01316.x			SPR 1997	1997										53							WOS:000072125400007		
J	Trudgill, S; Wise, S								Long-term spatially distributed solutional erosion: How do we put solutes on the map?								EARTH SURFACE PROCESSES AND LANDFORMS				22	3			281	285		10.1002/(SICI)1096-9837(199703)22:3<281::AID-ESP756>3.0.CO;2-F			MAR 1997	1997										2							WOS:A1997WP50100010		
J	Couclelis, H								From cellular automata to urban models: New principles for model development and implementation								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				24	2			165	174		10.1068/b240165			MAR 1997	1997						International Conference on Artificial Worlds	NOV, 1994		VENICE, ITALY	187							WOS:A1997WP57200002		
J	Wagner, DF								Cellular automata and geographic information systems								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				24	2			219	234		10.1068/b240219			MAR 1997	1997										53							WOS:A1997WP57200006		
J	White, R; Engelen, G								Cellular automata as the basis of integrated dynamic regional modelling								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				24	2			235	246		10.1068/b240235			MAR 1997	1997										220							WOS:A1997WP57200007		
J	Lawrence, RK								GIS in wildlife science: Current and future directions								ENVIRONMENTAL CONSERVATION				24	1			86	87					MAR 1997	1997										0							WOS:A1997XV97800017		
J	Kunkel, R; Wendland, F								WEKU - A GIS-supported stochastic model of groundwater residence times in upper aquifers for the supraregional groundwater management								ENVIRONMENTAL GEOLOGY				30	1-2			1	9		10.1007/s002540050126			MAR 1997	1997										50							WOS:A1997WU69500001		
J	Lenzi, MA; DiLuzio, M								Surface runoff, soil erosion and water quality modelling in the Alpone watershed using AGNPS integrated with a Geographic Information System								EUROPEAN JOURNAL OF AGRONOMY				6	1-2			1	14		10.1016/S1161-0301(96)02001-1			MAR 1997	1997										39							WOS:A1997WU84500001		
J	DeHoop, CF; Kleit, S; Chang, SJ; Gazo, R; Buchart, ME								Survey and mapping of wood residue users and producers in Louisiana								FOREST PRODUCTS JOURNAL				47	3			31	37					MAR 1997	1997										6							WOS:A1997WQ15500013		
J	Vasconcelos, JA; Saldanha, RR; Krahenbuhl, L; Nicolas, A								Genetic algorithm coupled with a deterministic method for optimization in electromagnetics								IEEE TRANSACTIONS ON MAGNETICS				33	2			1860	1863		10.1109/20.582645			MAR 1997	1997						7th Biennial IEEE Conference on Electromagnetic Field Computation (IEEE CEFC 96)	MAR 18-20, 1996	IEEE; Okayama Univ, Dept Elect & Electr Engn; IEEE Magnet Soc	OKAYAMA, JAPAN	31							WOS:A1997WN99100176		
J	Farag, AS; Cheng, TC; Hu, L; Penn, D; Thompson, J								Study for optimal design of gas insulated substations (GIS) to reduce magnetic fields								INTERNATIONAL JOURNAL OF ELECTRICAL POWER & ENERGY SYSTEMS				19	3			185	194		10.1016/S0142-0615(96)00046-4			MAR 1997	1997										1							WOS:A1997WE17500005		
J	Lagacherie, P; Holmes, S								Addressing geographical data errors in a classification tree for soil unit prediction								INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE				11	2			183	198		10.1080/136588197242455			MAR 1997	1997										47							WOS:A1997WM87800004		
J	Gahegan, M; OBrien, D								A strategy and architecture for the visualization of complex geographical datasets								INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE				11	2			239	261		10.1142/S0218001497000111			MAR 1997	1997										5							WOS:A1997XC20700002		
J	Wasilauskas, BL; Morrell, RM								Isolator component responsible for inhibition of Mycobacterium avium M-intracellulare in BACTEC 12B medium								JOURNAL OF CLINICAL MICROBIOLOGY				35	3			588	590					MAR 1997	1997										5							WOS:A1997WJ84800011		
J	Proctor, JD; Richardson, AE								Evaluating the effectiveness multimedia computer modules as enrichment exercises for introductory human geography								JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION				21	1			41	55		10.1080/03098269708725408			MAR 1997	1997										12							WOS:A1997WP37100004		
B	Strasser, T								International GIS dictionary - McDonnell,R, Kemp,K								JOURNAL OF GOVERNMENT INFORMATION				24	2			130	132					MAR-APR 1997	1997										0							WOS:A1997XC59600008		
J	Lovejoy, SB								Watershed management for water quality protection: Are GIS and simulation models THE answer?								JOURNAL OF SOIL AND WATER CONSERVATION				52	2			103	103					MAR-APR 1997	1997										14							WOS:A1997WU24500006		
J	Harris, RR; Hopkinson, P; McCaffrey, S; Huntsinger, L								Comparison of a Geographical Information System versus manual techniques for land cover analysis in a riparian restoration project								JOURNAL OF SOIL AND WATER CONSERVATION				52	2			112	117					MAR-APR 1997	1997										3							WOS:A1997WU24500007		
J	AultmanHall, L; Roorda, M; Baetz, BW								Using GIS for evaluation of neighborhood pedestrian accessibility								JOURNAL OF URBAN PLANNING AND DEVELOPMENT-ASCE				123	1			10	17		10.1061/(ASCE)0733-9488(1997)123:1(10)			MAR 1997	1997										47							WOS:A1997WK29800002		
J	Mashriqui, HS; Cruise, JF								Sediment yield modeling by grouped response units								JOURNAL OF WATER RESOURCES PLANNING AND MANAGEMENT-ASCE				123	2			95	104		10.1061/(ASCE)0733-9496(1997)123:2(95)			MAR-APR 1997	1997										7							WOS:A1997WK07300005		
J	Flugel, WA								Combining GIS with regional hydrological modelling using hydrological response units (HRUs): An application from Germany								MATHEMATICS AND COMPUTERS IN SIMULATION				43	3-6			297	304		10.1016/S0378-4754(97)00013-X			MAR 1997	1997						11th Biennial Conference on Modelling and Simulation	NOV, 1995	MSSA; IMACS	NEWCASTLE, AUSTRALIA	20							WOS:A1997XJ41100009		
J	Bende, U								Regional hydrochemical modelling by delineation of chemical hydrological response units (CHRUs) within a GIS: An approach of observing man-made impacts in the Broel River catchment (Germany)								MATHEMATICS AND COMPUTERS IN SIMULATION				43	3-6			305	312		10.1016/S0378-4754(97)00014-1			MAR 1997	1997						11th Biennial Conference on Modelling and Simulation	NOV, 1995	MSSA; IMACS	NEWCASTLE, AUSTRALIA	8							WOS:A1997XJ41100010		
J	Zhang, B; Saku, K; Arakawa, K								Quantification of the effects of troglitazone on insulin sensitivity and beta-cell function in watanabe heritable hyperlipidemic rabbits: A minimal model analysis								METABOLISM-CLINICAL AND EXPERIMENTAL				46	3			273	281		10.1016/S0026-0495(97)90253-5			MAR 1997	1997						10th International Symposium on Atherosclerosis	OCT 09-14, 1994	Boehringer Mannheim Canada; Nord Marion Merrell Dow	MONTREAL, CANADA	7							WOS:A1997WL97900008		
J	Harnapp, VR; Dollwet, HA; Rong, SY								Airborne radon in homes in Summit County, Ohio: A geographic analysis								OHIO JOURNAL OF SCIENCE				97	1			17	23					MAR 1997	1997										0							WOS:A1997XQ33700005		
J	Guo, QZ; Psuty, NP								Flood-tide deltaic wetlands: Detection of their sequential spatial evolution								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				63	3			273	280					MAR 1997	1997										4							WOS:A1997WL69600017		
J	Ramsey, EW; Chappell, DK; Baldwin, DG								AVHRR imagery used to identify hurricane damage in a forested wetland of Louisiana								PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING				63	3			293	297					MAR 1997	1997										28							WOS:A1997WL69600019		
J	Fotheringham, AS								Trends in quantitative methods .1. Stressing the local								PROGRESS IN HUMAN GEOGRAPHY				21	1			88	96		10.1191/030913297676693207			MAR 1997	1997										108							WOS:A1997WT64300009		
J	Zhu, AX; Band, L; Vertessy, R; Dutton, B								Derivation of soil properties using a soil land inference model (SoLIM)								SOIL SCIENCE SOCIETY OF AMERICA JOURNAL				61	2			523	533		10.2136/sssaj1997.03615995006100020022x			MAR-APR 1997	1997										95							WOS:A1997WW56400022		
J	Batjes, NH								A world dataset of derived soil properties by FAO-UNESCO soil unit for global modelling								SOIL USE AND MANAGEMENT				13	1			9	16		10.1111/j.1475-2743.1997.tb00550.x			MAR 1997	1997										150							WOS:A1997XD94500002		
J	Dean, WRJ; Siegfried, WR								The protection of endemic and nomadic avian diversity in the Karoo, South Africa								SOUTH AFRICAN JOURNAL OF WILDLIFE RESEARCH				27	1			11	21					MAR 1997	1997										3							WOS:A1997XT59700003		
J	Krautheim, KR; Aldrich, TE								Geographic information system (GIS) studies of cancer around NPL sites (Reprinted from Hazardous Waste, Impacts on Human and Ecological Health, pg 459-464, 1997)								TOXICOLOGY AND INDUSTRIAL HEALTH				13	2-3			357	362		10.1177/074823379701300219			MAR-JUN 1997	1997										2							WOS:A1997XE90100019		
J	Auble, GT; Scott, ML; Friedman, JM; Back, J; Lee, VJ								Constraints on establishment of plains cottonwood in an urban riparian preserve								WETLANDS				17	1			138	148		10.1007/BF03160725			MAR 1997	1997										22							WOS:A1997WQ46800013		
J	Zamolodchikov, DG; Karelin, DV; Ivaschenko, AI								Carbon balance of tundra landscape in Central Siberia: Observations, simulation and GIS-modelling								ZHURNAL OBSHCHEI BIOLOGII				58	2			15	34					MAR-APR 1997	1997										5							WOS:A1997WY30400002		
J	Xu, HG; Ezawa, H; Fukazawa, Y; Kikuchi, K; Makishima, K; Ohashi, T; Tamura, T								ASCA observation of the poor cluster of galaxies AWM 7: Evidence of an abundance increase in the intra-cluster medium at the center								PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN				49	1			9	16		10.1093/pasj/49.1.9			FEB 25 1997	1997										19							WOS:A1997WQ98900003		
J	Wheeler, JO								Quantitative analysis and GIS in urban geography: Then and now								URBAN GEOGRAPHY				18	2			95	99		10.2747/0272-3638.18.2.95			FEB 15 1997	1997										3							WOS:A1997XA84000001		
J	Adams, CJ; Araya, A; Cunningham, KJ; Franklin, KR; White, IF								Measurement and prediction of Ca-Na ion-exchange equilibrium in maximum aluminium P (MAP), a zeolite with the GIS framework topology								JOURNAL OF THE CHEMICAL SOCIETY-FARADAY TRANSACTIONS				93	3			499	503		10.1039/a604919b			FEB 7 1997	1997										17							WOS:A1997WJ55100022		
J	Lourens, UW; deJager, JM								A computerized crop-specific drought monitoring system: Design concepts and initial testing								AGRICULTURAL SYSTEMS				53	2-3			303	315		10.1016/S0308-521X(96)00004-2			FEB-MAR 1997	1997										7							WOS:A1997WE23600011		
J	Gitis, V; Jurkov, E; Osher, B; Pirogov, S; Vainchtok, A								Information technology for forecasting geological processes and phenomena								ARTIFICIAL INTELLIGENCE IN ENGINEERING				11	1			41	48		10.1016/0954-1810(96)00018-0			FEB 1997	1997										1							WOS:A1997VR24700006		
J	Corbet, RHD; Mihara, T								The spin-down rate and X-ray flux of 1E 1048.1-5937								ASTROPHYSICAL JOURNAL				475	2			L127	L130		10.1086/310480			FEB 1 1997	1997										31							WOS:A1997WE35600014		
J	Petersen, MD; Bryant, WA; Cramer, CH; Reichle, MS; Real, CR								Seismic ground-motion hazard mapping incorporating site effects for Los Angeles, Orange, and Ventura Counties, California: A geographical information system application								BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA				87	1			249	255					FEB 1997	1997										21							WOS:A1997WL06100021		
J	Dong, PL								Implementation of mathematical morphological operations for spatial data processing								COMPUTERS & GEOSCIENCES				23	1			103	107		10.1016/S0098-3004(96)00065-9			FEB 1997	1997										11							WOS:A1997WM15100009		
J	Kinnee, E; Geron, C; Pierce, T								United States land use inventory for estimating biogenic ozone precursor emissions								ECOLOGICAL APPLICATIONS				7	1			46	58					FEB 1997	1997										51							WOS:A1997WK44100005		
J	Martin, D; Higgs, G								Population georeferencing in England and Wales: Basic spatial units reconsidered								ENVIRONMENT AND PLANNING A				29	2			333	347		10.1068/a290333			FEB 1997	1997										13							WOS:A1997WJ98900009		
J	Grimaldo, M; Turrubiartes, F; Milan, J; Pozos, A; Alfaro, C; DiazBarriga, F								Endemic fluorosis in San Luis Potosi, Mexico .3. Screening for fluoride exposure with a geographic information system								FLUORIDE				30	1			33	40					FEB 1997	1997										10							WOS:A1997WE31400007		
J	Johnson, LB; Gage, SH								Landscape approaches to the analysis of aquatic ecosystems								FRESHWATER BIOLOGY				37	1			113	132		10.1046/j.1365-2427.1997.00156.x			FEB 1997	1997										131							WOS:A1997WJ19200010		
J	Wiley, MJ; Kohler, SL; Seelbach, PW								Reconciling landscape and local views of aquatic communities: Lessons from Michigan trout streams								FRESHWATER BIOLOGY				37	1			133	&		10.1046/j.1365-2427.1997.00152.x			FEB 1997	1997										161							WOS:A1997WJ19200011		
J	Allan, JD; Erickson, DL; Fay, J								The influence of catchment land use on stream integrity across multiple spatial scales								FRESHWATER BIOLOGY				37	1			149	161					FEB 1997	1997										498							WOS:A1997WJ19200012		
J	Richards, C; Haro, RJ; Johnson, LB; Host, GE								Catchment and reach-scale properties as indicators of macroinvertebrate species traits								FRESHWATER BIOLOGY				37	1			219	&		10.1046/j.1365-2427.1997.d01-540.x			FEB 1997	1997										248							WOS:A1997WJ19200017		
